path,name,ext,size,priority_group
template/database/migrations/2025_10_30_000002_create_org_page_admins_table.php,2025_10_30_000002_create_org_page_admins_table.php,.php,753,admin
template/database/migrations/2025_11_03_000500_add_streaming_and_moderation_to_org_media_assets_table.php,2025_11_03_000500_add_streaming_and_moderation_to_org_media_assets_table.php,.php,2468,admin
template/database/migrations/2025_11_11_101100_create_agent_verifications_table.php,2025_11_11_101100_create_agent_verifications_table.php,.php,1393,admin
template/database/migrations/2025_11_17_150000_create_admin_notifications_table.php,2025_11_17_150000_create_admin_notifications_table.php,.php,866,admin
template/database/migrations/2025_12_01_000001_add_moderation_fields_to_member_media.php,2025_12_01_000001_add_moderation_fields_to_member_media.php,.php,746,admin
template/database/migrations/2025_12_01_000002_create_moderation_metrics_view.php,2025_12_01_000002_create_moderation_metrics_view.php,.php,817,admin
template/database/migrations/2025_12_05_000000_create_admin_widgets_table.php,2025_12_05_000000_create_admin_widgets_table.php,.php,700,admin
template/database/seeders/AdminSeeder.php,AdminSeeder.php,.php,2756,admin
template/database/seeders/ModerationPermissionSeeder.php,ModerationPermissionSeeder.php,.php,1148,admin
template/database/seeders/MutiroAdminDashboardSeeder.php,MutiroAdminDashboardSeeder.php,.php,7569,admin
template/database/seeders/VerificationPermissionSeeder.php,VerificationPermissionSeeder.php,.php,1153,admin
template/moneyman-laravel/database/migrations/2025_10_30_000002_create_org_page_admins_table.php,2025_10_30_000002_create_org_page_admins_table.php,.php,749,admin
template/resources/views/account/personas/verification.blade.php,verification.blade.php,.php,1004,admin
template/resources/views/admin/about-us/index.blade.php,index.blade.php,.php,2881,admin
template/resources/views/admin/access-management/role-user/create.blade.php,create.blade.php,.php,3330,admin
template/resources/views/admin/access-management/role-user/edit.blade.php,edit.blade.php,.php,3481,admin
template/resources/views/admin/access-management/role-user/index.blade.php,index.blade.php,.php,4096,admin
template/resources/views/admin/access-management/role/create.blade.php,create.blade.php,.php,2447,admin
template/resources/views/admin/access-management/role/edit.blade.php,edit.blade.php,.php,2666,admin
template/resources/views/admin/access-management/role/index.blade.php,index.blade.php,.php,4055,admin
template/resources/views/admin/ai-analytics/index.blade.php,index.blade.php,.php,106132,admin
template/resources/views/admin/ai-analytics/pdf-report.blade.php,pdf-report.blade.php,.php,5604,admin
template/resources/views/admin/ai-analytics/realtime.blade.php,realtime.blade.php,.php,48660,admin
template/resources/views/admin/ai-shared/styles.blade.php,styles.blade.php,.php,22,admin
template/resources/views/admin/ai-stage2/index.blade.php,index.blade.php,.php,6125,admin
template/resources/views/admin/ai-stage3/index.blade.php,index.blade.php,.php,3198,admin
template/resources/views/admin/ai-stage4/index.blade.php,index.blade.php,.php,3478,admin
template/resources/views/admin/analytics/index.blade.php,index.blade.php,.php,101870,admin
template/resources/views/admin/candidate/index.blade.php,index.blade.php,.php,17619,admin
template/resources/views/admin/candidate/show.blade.php,show.blade.php,.php,8843,admin
template/resources/views/admin/clear-database/index.blade.php,index.blade.php,.php,3029,admin
template/resources/views/admin/counter/index.blade.php,index.blade.php,.php,5926,admin
template/resources/views/admin/dashboard/index.blade.php,index.blade.php,.php,13390,admin
template/resources/views/admin/entertainment/create.blade.php,create.blade.php,.php,10934,admin
template/resources/views/admin/entertainment/edit.blade.php,edit.blade.php,.php,12456,admin
template/resources/views/admin/entertainment/index.blade.php,index.blade.php,.php,14531,admin
template/resources/views/admin/etl/dashboard.blade.php,dashboard.blade.php,.php,4379,admin
template/resources/views/admin/footer/index.blade.php,index.blade.php,.php,2502,admin
template/resources/views/admin/growth/analytics.blade.php,analytics.blade.php,.php,9277,admin
template/resources/views/admin/hero/index.blade.php,index.blade.php,.php,3161,admin
template/resources/views/admin/identity-flags/index.blade.php,index.blade.php,.php,2658,admin
template/resources/views/admin/identity-flags/show.blade.php,show.blade.php,.php,3680,admin
template/resources/views/admin/industry-type/create.blade.php,create.blade.php,.php,1290,admin
template/resources/views/admin/industry-type/edit.blade.php,edit.blade.php,.php,1374,admin
template/resources/views/admin/industry-type/index.blade.php,index.blade.php,.php,3437,admin
template/resources/views/admin/job-location/create.blade.php,create.blade.php,.php,2918,admin
template/resources/views/admin/job-location/edit.blade.php,edit.blade.php,.php,3274,admin
template/resources/views/admin/job-location/index.blade.php,index.blade.php,.php,3438,admin
template/resources/views/admin/job/create.blade.php,create.blade.php,.php,26444,admin
template/resources/views/admin/job/edit.blade.php,edit.blade.php,.php,28892,admin
template/resources/views/admin/job/education/create.blade.php,create.blade.php,.php,1278,admin
template/resources/views/admin/job/education/edit.blade.php,edit.blade.php,.php,1356,admin
template/resources/views/admin/job/education/index.blade.php,index.blade.php,.php,3723,admin
template/resources/views/admin/job/index.blade.php,index.blade.php,.php,7946,admin
template/resources/views/admin/job/job-category/create.blade.php,create.blade.php,.php,2810,admin
template/resources/views/admin/job/job-category/edit.blade.php,edit.blade.php,.php,3097,admin
template/resources/views/admin/job/job-category/index.blade.php,index.blade.php,.php,4490,admin
template/resources/views/admin/job/job-experience/create.blade.php,create.blade.php,.php,1290,admin
template/resources/views/admin/job/job-experience/edit.blade.php,edit.blade.php,.php,1369,admin
template/resources/views/admin/job/job-experience/index.blade.php,index.blade.php,.php,3747,admin
template/resources/views/admin/job/job-role/create.blade.php,create.blade.php,.php,1273,admin
template/resources/views/admin/job/job-role/edit.blade.php,edit.blade.php,.php,1341,admin
template/resources/views/admin/job/job-role/index.blade.php,index.blade.php,.php,3651,admin
template/resources/views/admin/job/job-type/create.blade.php,create.blade.php,.php,1271,admin
template/resources/views/admin/job/job-type/edit.blade.php,edit.blade.php,.php,1339,admin
template/resources/views/admin/job/job-type/index.blade.php,index.blade.php,.php,3649,admin
template/resources/views/admin/job/salary-type/create.blade.php,create.blade.php,.php,1277,admin
template/resources/views/admin/job/salary-type/edit.blade.php,edit.blade.php,.php,1345,admin
template/resources/views/admin/job/salary-type/index.blade.php,index.blade.php,.php,3690,admin
template/resources/views/admin/job/tag/create.blade.php,create.blade.php,.php,1261,admin
template/resources/views/admin/job/tag/edit.blade.php,edit.blade.php,.php,1327,admin
template/resources/views/admin/job/tag/index.blade.php,index.blade.php,.php,4958,admin
template/resources/views/admin/language/create.blade.php,create.blade.php,.php,1276,admin
template/resources/views/admin/language/edit.blade.php,edit.blade.php,.php,1352,admin
template/resources/views/admin/language/index.blade.php,index.blade.php,.php,3707,admin
template/resources/views/admin/layouts/master.blade.php,master.blade.php,.php,16444,admin
template/resources/views/admin/layouts/navbar.blade.php,navbar.blade.php,.php,2044,admin
template/resources/views/admin/layouts/right-sidebar.blade.php,right-sidebar.blade.php,.php,833,admin
template/resources/views/admin/layouts/sidebar.blade.php,sidebar.blade.php,.php,21730,admin
template/resources/views/admin/learn-more/index.blade.php,index.blade.php,.php,3361,admin
template/resources/views/admin/location/city/create.blade.php,create.blade.php,.php,3781,admin
template/resources/views/admin/location/city/edit.blade.php,edit.blade.php,.php,4168,admin
template/resources/views/admin/location/city/index.blade.php,index.blade.php,.php,3743,admin
template/resources/views/admin/location/country/create.blade.php,create.blade.php,.php,1277,admin
template/resources/views/admin/location/country/edit.blade.php,edit.blade.php,.php,1349,admin
template/resources/views/admin/location/country/index.blade.php,index.blade.php,.php,3536,admin
template/resources/views/admin/location/state/create.blade.php,create.blade.php,.php,2372,admin
template/resources/views/admin/location/state/edit.blade.php,edit.blade.php,.php,2488,admin
template/resources/views/admin/location/state/index.blade.php,index.blade.php,.php,3625,admin
template/resources/views/admin/menu-builder/index.blade.php,index.blade.php,.php,1165,admin
template/resources/views/admin/moderation/blocks.blade.php,blocks.blade.php,.php,2624,admin
template/resources/views/admin/moderation/dashboard.blade.php,dashboard.blade.php,.php,4789,admin
template/resources/views/admin/moderation/report.blade.php,report.blade.php,.php,5435,admin
template/resources/views/admin/moderation/reports.blade.php,reports.blade.php,.php,3814,admin
template/resources/views/admin/moderation/terms.blade.php,terms.blade.php,.php,4807,admin
template/resources/views/admin/mortgage-analytics-pro.blade.php,mortgage-analytics-pro.blade.php,.php,33028,admin
template/resources/views/admin/mortgage-analytics.blade.php,mortgage-analytics.blade.php,.php,5575,admin
template/resources/views/admin/newsletter/index.blade.php,index.blade.php,.php,4689,admin
template/resources/views/admin/notifications/index.blade.php,index.blade.php,.php,5623,admin
template/resources/views/admin/omega-ai/index.blade.php,index.blade.php,.php,2763,admin
template/resources/views/admin/operations/ad-review.blade.php,ad-review.blade.php,.php,227,admin
template/resources/views/admin/operations/revenue-ops.blade.php,revenue-ops.blade.php,.php,229,admin
template/resources/views/admin/operations/trust-safety.blade.php,trust-safety.blade.php,.php,242,admin
template/resources/views/admin/operations/verification-hub.blade.php,verification-hub.blade.php,.php,225,admin
template/resources/views/admin/order/index.blade.php,index.blade.php,.php,5356,admin
template/resources/views/admin/order/show.blade.php,show.blade.php,.php,4954,admin
template/resources/views/admin/org-pages/_form.blade.php,_form.blade.php,.php,8159,admin
template/resources/views/admin/org-pages/create.blade.php,create.blade.php,.php,703,admin
template/resources/views/admin/org-pages/edit.blade.php,edit.blade.php,.php,1016,admin
template/resources/views/admin/org-pages/index.blade.php,index.blade.php,.php,5520,admin
template/resources/views/admin/org-pages/invites.blade.php,invites.blade.php,.php,9426,admin
template/resources/views/admin/organization-pages/index.blade.php,index.blade.php,.php,9278,admin
template/resources/views/admin/organization-pages/show.blade.php,show.blade.php,.php,9428,admin
template/resources/views/admin/organization-type/create.blade.php,create.blade.php,.php,1302,admin
template/resources/views/admin/organization-type/edit.blade.php,edit.blade.php,.php,1394,admin
template/resources/views/admin/organization-type/index.blade.php,index.blade.php,.php,3705,admin
template/resources/views/admin/page-builder/create.blade.php,create.blade.php,.php,1677,admin
template/resources/views/admin/page-builder/edit.blade.php,edit.blade.php,.php,1772,admin
template/resources/views/admin/page-builder/index.blade.php,index.blade.php,.php,3314,admin
template/resources/views/admin/payment-setting/index.blade.php,index.blade.php,.php,1944,admin
template/resources/views/admin/payment-setting/sections/osko-section.blade.php,osko-section.blade.php,.php,3316,admin
template/resources/views/admin/payment-setting/sections/paypal-section.blade.php,paypal-section.blade.php,.php,5499,admin
template/resources/views/admin/payment-setting/sections/razorpay-section.blade.php,razorpay-section.blade.php,.php,4310,admin
template/resources/views/admin/payment-setting/sections/stripe-section.blade.php,stripe-section.blade.php,.php,4306,admin
template/resources/views/admin/payment-settings/osko-payid.blade.php,osko-payid.blade.php,.php,1993,admin
template/resources/views/admin/plan/create.blade.php,create.blade.php,.php,6674,admin
template/resources/views/admin/plan/edit.blade.php,edit.blade.php,.php,7135,admin
template/resources/views/admin/plan/index.blade.php,index.blade.php,.php,4723,admin
template/resources/views/admin/profession/create.blade.php,create.blade.php,.php,1282,admin
template/resources/views/admin/profession/edit.blade.php,edit.blade.php,.php,1362,admin
template/resources/views/admin/profession/index.blade.php,index.blade.php,.php,3712,admin
template/resources/views/admin/quantum-ai/index.blade.php,index.blade.php,.php,2687,admin
template/resources/views/admin/review/create.blade.php,create.blade.php,.php,3358,admin
template/resources/views/admin/review/edit.blade.php,edit.blade.php,.php,3492,admin
template/resources/views/admin/review/index.blade.php,index.blade.php,.php,3904,admin
template/resources/views/admin/security/sessions.blade.php,sessions.blade.php,.php,9001,admin
template/resources/views/admin/site-setting/index.blade.php,index.blade.php,.php,1604,admin
template/resources/views/admin/site-setting/sections/general-section.blade.php,general-section.blade.php,.php,7235,admin
template/resources/views/admin/site-setting/sections/logo-section.blade.php,logo-section.blade.php,.php,1458,admin
template/resources/views/admin/skill/create.blade.php,create.blade.php,.php,1267,admin
template/resources/views/admin/skill/edit.blade.php,edit.blade.php,.php,1337,admin
template/resources/views/admin/skill/index.blade.php,index.blade.php,.php,3632,admin
template/resources/views/admin/turbotax/index.blade.php,index.blade.php,.php,2479,admin
template/resources/views/admin/verification/index.blade.php,index.blade.php,.php,3801,admin
template/resources/views/admin/verification/show.blade.php,show.blade.php,.php,4676,admin
template/resources/views/admin/verification/women/analytics.blade.php,analytics.blade.php,.php,27791,admin
template/resources/views/admin/verification/women/dry-run.blade.php,dry-run.blade.php,.php,9066,admin
template/resources/views/admin/verification/women/queue.blade.php,queue.blade.php,.php,1083,admin
template/resources/views/admin/why-choose-us/index.blade.php,index.blade.php,.php,6956,admin
template/resources/views/admin/widgets/create.blade.php,create.blade.php,.php,812,admin
template/resources/views/admin/widgets/edit.blade.php,edit.blade.php,.php,876,admin
template/resources/views/admin/widgets/index.blade.php,index.blade.php,.php,2266,admin
template/resources/views/admin/widgets/show.blade.php,show.blade.php,.php,580,admin
template/resources/views/emails/admin/company_verification_submitted.blade.php,company_verification_submitted.blade.php,.php,0,admin
template/resources/views/emails/admin/new-user.blade.php,new-user.blade.php,.php,1205,admin
template/resources/views/emails/company_verification_status.blade.php,company_verification_status.blade.php,.php,345,admin
template/resources/views/errors/admin-404.blade.php,admin-404.blade.php,.php,0,admin
template/resources/views/frontend/company-dashboard/verification/index.blade.php,index.blade.php,.php,0,admin
template/resources/views/livewire/account/personas/verification-wizard.blade.php,verification-wizard.blade.php,.php,17474,admin
template/resources/views/livewire/admin/ad-review-console.blade.php,ad-review-console.blade.php,.php,7191,admin
template/resources/views/livewire/admin/revenue-ops-center.blade.php,revenue-ops-center.blade.php,.php,6489,admin
template/resources/views/livewire/admin/trust-safety-dashboard.blade.php,trust-safety-dashboard.blade.php,.php,5655,admin
template/resources/views/livewire/admin/verification-hub.blade.php,verification-hub.blade.php,.php,4512,admin
template/resources/views/livewire/admin/women-verification/queue-table.blade.php,queue-table.blade.php,.php,16665,admin
template/resources/views/livewire/agents/verification-assistant.blade.php,verification-assistant.blade.php,.php,2837,admin
template/resources/views/livewire/agents/verification-wizard.blade.php,verification-wizard.blade.php,.php,27012,admin
template/resources/views/women/real-estate/listings/verification-required.blade.php,verification-required.blade.php,.php,2374,admin
template/routes/admin.php,admin.php,.php,25436,admin
viewstemplate/account/personas/verification.blade.php,verification.blade.php,.php,1004,admin
viewstemplate/admin/about-us/index.blade.php,index.blade.php,.php,2881,admin
viewstemplate/admin/access-management/role-user/create.blade.php,create.blade.php,.php,3330,admin
viewstemplate/admin/access-management/role-user/edit.blade.php,edit.blade.php,.php,3481,admin
viewstemplate/admin/access-management/role-user/index.blade.php,index.blade.php,.php,3706,admin
viewstemplate/admin/access-management/role/create.blade.php,create.blade.php,.php,2447,admin
viewstemplate/admin/access-management/role/edit.blade.php,edit.blade.php,.php,2666,admin
viewstemplate/admin/access-management/role/index.blade.php,index.blade.php,.php,3667,admin
viewstemplate/admin/ai-analytics/index.blade.php,index.blade.php,.php,103696,admin
viewstemplate/admin/ai-analytics/pdf-report.blade.php,pdf-report.blade.php,.php,5604,admin
viewstemplate/admin/ai-analytics/realtime.blade.php,realtime.blade.php,.php,47385,admin
viewstemplate/admin/ai-shared/styles.blade.php,styles.blade.php,.php,22,admin
viewstemplate/admin/ai-stage2/index.blade.php,index.blade.php,.php,6125,admin
viewstemplate/admin/ai-stage3/index.blade.php,index.blade.php,.php,3198,admin
viewstemplate/admin/ai-stage4/index.blade.php,index.blade.php,.php,3478,admin
viewstemplate/admin/analytics/index.blade.php,index.blade.php,.php,99377,admin
viewstemplate/admin/candidate/index.blade.php,index.blade.php,.php,17241,admin
viewstemplate/admin/candidate/show.blade.php,show.blade.php,.php,8780,admin
viewstemplate/admin/clear-database/index.blade.php,index.blade.php,.php,3029,admin
viewstemplate/admin/counter/index.blade.php,index.blade.php,.php,5926,admin
viewstemplate/admin/dashboard/index.blade.php,index.blade.php,.php,10102,admin
viewstemplate/admin/entertainment/create.blade.php,create.blade.php,.php,10725,admin
viewstemplate/admin/entertainment/edit.blade.php,edit.blade.php,.php,12234,admin
viewstemplate/admin/entertainment/index.blade.php,index.blade.php,.php,14097,admin
viewstemplate/admin/etl/dashboard.blade.php,dashboard.blade.php,.php,4379,admin
viewstemplate/admin/footer/index.blade.php,index.blade.php,.php,2502,admin
viewstemplate/admin/growth/analytics.blade.php,analytics.blade.php,.php,9277,admin
viewstemplate/admin/hero/index.blade.php,index.blade.php,.php,3161,admin
viewstemplate/admin/identity-flags/index.blade.php,index.blade.php,.php,2572,admin
viewstemplate/admin/identity-flags/show.blade.php,show.blade.php,.php,3580,admin
viewstemplate/admin/industry-type/create.blade.php,create.blade.php,.php,1290,admin
viewstemplate/admin/industry-type/edit.blade.php,edit.blade.php,.php,1374,admin
viewstemplate/admin/industry-type/index.blade.php,index.blade.php,.php,3028,admin
viewstemplate/admin/job-location/create.blade.php,create.blade.php,.php,2918,admin
viewstemplate/admin/job-location/edit.blade.php,edit.blade.php,.php,3274,admin
viewstemplate/admin/job-location/index.blade.php,index.blade.php,.php,2992,admin
viewstemplate/admin/job/create.blade.php,create.blade.php,.php,26444,admin
viewstemplate/admin/job/edit.blade.php,edit.blade.php,.php,28892,admin
viewstemplate/admin/job/education/create.blade.php,create.blade.php,.php,1278,admin
viewstemplate/admin/job/education/edit.blade.php,edit.blade.php,.php,1356,admin
viewstemplate/admin/job/education/index.blade.php,index.blade.php,.php,3273,admin
viewstemplate/admin/job/index.blade.php,index.blade.php,.php,7459,admin
viewstemplate/admin/job/job-category/create.blade.php,create.blade.php,.php,2810,admin
viewstemplate/admin/job/job-category/edit.blade.php,edit.blade.php,.php,3097,admin
viewstemplate/admin/job/job-category/index.blade.php,index.blade.php,.php,4066,admin
viewstemplate/admin/job/job-experience/create.blade.php,create.blade.php,.php,1290,admin
viewstemplate/admin/job/job-experience/edit.blade.php,edit.blade.php,.php,1369,admin
viewstemplate/admin/job/job-experience/index.blade.php,index.blade.php,.php,3316,admin
viewstemplate/admin/job/job-role/create.blade.php,create.blade.php,.php,1273,admin
viewstemplate/admin/job/job-role/edit.blade.php,edit.blade.php,.php,1341,admin
viewstemplate/admin/job/job-role/index.blade.php,index.blade.php,.php,3232,admin
viewstemplate/admin/job/job-type/create.blade.php,create.blade.php,.php,1271,admin
viewstemplate/admin/job/job-type/edit.blade.php,edit.blade.php,.php,1339,admin
viewstemplate/admin/job/job-type/index.blade.php,index.blade.php,.php,3230,admin
viewstemplate/admin/job/salary-type/create.blade.php,create.blade.php,.php,1277,admin
viewstemplate/admin/job/salary-type/edit.blade.php,edit.blade.php,.php,1345,admin
viewstemplate/admin/job/salary-type/index.blade.php,index.blade.php,.php,3265,admin
viewstemplate/admin/job/tag/create.blade.php,create.blade.php,.php,1261,admin
viewstemplate/admin/job/tag/edit.blade.php,edit.blade.php,.php,1327,admin
viewstemplate/admin/job/tag/index.blade.php,index.blade.php,.php,3189,admin
viewstemplate/admin/language/create.blade.php,create.blade.php,.php,1276,admin
viewstemplate/admin/language/edit.blade.php,edit.blade.php,.php,1352,admin
viewstemplate/admin/language/index.blade.php,index.blade.php,.php,3259,admin
viewstemplate/admin/layouts/master.blade.php,master.blade.php,.php,8747,admin
viewstemplate/admin/layouts/navbar.blade.php,navbar.blade.php,.php,1979,admin
viewstemplate/admin/layouts/right-sidebar.blade.php,right-sidebar.blade.php,.php,653,admin
viewstemplate/admin/layouts/sidebar.blade.php,sidebar.blade.php,.php,19047,admin
viewstemplate/admin/learn-more/index.blade.php,index.blade.php,.php,3361,admin
viewstemplate/admin/location/city/create.blade.php,create.blade.php,.php,3781,admin
viewstemplate/admin/location/city/edit.blade.php,edit.blade.php,.php,4168,admin
viewstemplate/admin/location/city/index.blade.php,index.blade.php,.php,3315,admin
viewstemplate/admin/location/country/create.blade.php,create.blade.php,.php,1277,admin
viewstemplate/admin/location/country/edit.blade.php,edit.blade.php,.php,1349,admin
viewstemplate/admin/location/country/index.blade.php,index.blade.php,.php,3106,admin
viewstemplate/admin/location/state/create.blade.php,create.blade.php,.php,2372,admin
viewstemplate/admin/location/state/edit.blade.php,edit.blade.php,.php,2488,admin
viewstemplate/admin/location/state/index.blade.php,index.blade.php,.php,3199,admin
viewstemplate/admin/menu-builder/index.blade.php,index.blade.php,.php,539,admin
viewstemplate/admin/moderation/blocks.blade.php,blocks.blade.php,.php,2539,admin
viewstemplate/admin/moderation/dashboard.blade.php,dashboard.blade.php,.php,4663,admin
viewstemplate/admin/moderation/report.blade.php,report.blade.php,.php,5301,admin
viewstemplate/admin/moderation/reports.blade.php,reports.blade.php,.php,3685,admin
viewstemplate/admin/moderation/terms.blade.php,terms.blade.php,.php,4687,admin
viewstemplate/admin/mortgage-analytics-pro.blade.php,mortgage-analytics-pro.blade.php,.php,33028,admin
viewstemplate/admin/mortgage-analytics.blade.php,mortgage-analytics.blade.php,.php,5575,admin
viewstemplate/admin/newsletter/index.blade.php,index.blade.php,.php,4236,admin
viewstemplate/admin/notifications/index.blade.php,index.blade.php,.php,5378,admin
viewstemplate/admin/omega-ai/index.blade.php,index.blade.php,.php,2763,admin
viewstemplate/admin/operations/ad-review.blade.php,ad-review.blade.php,.php,227,admin
viewstemplate/admin/operations/revenue-ops.blade.php,revenue-ops.blade.php,.php,229,admin
viewstemplate/admin/operations/trust-safety.blade.php,trust-safety.blade.php,.php,242,admin
viewstemplate/admin/operations/verification-hub.blade.php,verification-hub.blade.php,.php,225,admin
viewstemplate/admin/order/index.blade.php,index.blade.php,.php,5191,admin
viewstemplate/admin/order/show.blade.php,show.blade.php,.php,4954,admin
viewstemplate/admin/org-pages/_form.blade.php,_form.blade.php,.php,8159,admin
viewstemplate/admin/org-pages/create.blade.php,create.blade.php,.php,703,admin
viewstemplate/admin/org-pages/edit.blade.php,edit.blade.php,.php,1016,admin
viewstemplate/admin/org-pages/index.blade.php,index.blade.php,.php,4968,admin
viewstemplate/admin/org-pages/invites.blade.php,invites.blade.php,.php,9112,admin
viewstemplate/admin/organization-pages/index.blade.php,index.blade.php,.php,0,admin
viewstemplate/admin/organization-pages/show.blade.php,show.blade.php,.php,0,admin
viewstemplate/admin/organization-type/create.blade.php,create.blade.php,.php,1302,admin
viewstemplate/admin/organization-type/edit.blade.php,edit.blade.php,.php,1394,admin
viewstemplate/admin/organization-type/index.blade.php,index.blade.php,.php,3284,admin
viewstemplate/admin/page-builder/create.blade.php,create.blade.php,.php,1677,admin
viewstemplate/admin/page-builder/edit.blade.php,edit.blade.php,.php,1772,admin
viewstemplate/admin/page-builder/index.blade.php,index.blade.php,.php,2938,admin
viewstemplate/admin/payment-setting/index.blade.php,index.blade.php,.php,1944,admin
viewstemplate/admin/payment-setting/sections/osko-section.blade.php,osko-section.blade.php,.php,0,admin
viewstemplate/admin/payment-setting/sections/paypal-section.blade.php,paypal-section.blade.php,.php,5499,admin
viewstemplate/admin/payment-setting/sections/razorpay-section.blade.php,razorpay-section.blade.php,.php,4310,admin
viewstemplate/admin/payment-setting/sections/stripe-section.blade.php,stripe-section.blade.php,.php,4306,admin
viewstemplate/admin/payment-settings/osko-payid.blade.php,osko-payid.blade.php,.php,0,admin
viewstemplate/admin/plan/create.blade.php,create.blade.php,.php,6674,admin
viewstemplate/admin/plan/edit.blade.php,edit.blade.php,.php,7135,admin
viewstemplate/admin/plan/index.blade.php,index.blade.php,.php,4396,admin
viewstemplate/admin/profession/create.blade.php,create.blade.php,.php,1282,admin
viewstemplate/admin/profession/edit.blade.php,edit.blade.php,.php,1362,admin
viewstemplate/admin/profession/index.blade.php,index.blade.php,.php,3287,admin
viewstemplate/admin/quantum-ai/index.blade.php,index.blade.php,.php,2687,admin
viewstemplate/admin/review/create.blade.php,create.blade.php,.php,3358,admin
viewstemplate/admin/review/edit.blade.php,edit.blade.php,.php,3492,admin
viewstemplate/admin/review/index.blade.php,index.blade.php,.php,3481,admin
viewstemplate/admin/security/sessions.blade.php,sessions.blade.php,.php,8812,admin
viewstemplate/admin/site-setting/index.blade.php,index.blade.php,.php,1604,admin
viewstemplate/admin/site-setting/sections/general-section.blade.php,general-section.blade.php,.php,3605,admin
viewstemplate/admin/site-setting/sections/logo-section.blade.php,logo-section.blade.php,.php,1458,admin
viewstemplate/admin/skill/create.blade.php,create.blade.php,.php,1267,admin
viewstemplate/admin/skill/edit.blade.php,edit.blade.php,.php,1337,admin
viewstemplate/admin/skill/index.blade.php,index.blade.php,.php,3217,admin
viewstemplate/admin/verification/index.blade.php,index.blade.php,.php,3572,admin
viewstemplate/admin/verification/show.blade.php,show.blade.php,.php,4517,admin
viewstemplate/admin/verification/women/analytics.blade.php,analytics.blade.php,.php,27791,admin
viewstemplate/admin/verification/women/dry-run.blade.php,dry-run.blade.php,.php,9066,admin
viewstemplate/admin/verification/women/queue.blade.php,queue.blade.php,.php,1029,admin
viewstemplate/admin/why-choose-us/index.blade.php,index.blade.php,.php,6956,admin
viewstemplate/emails/admin/company_verification_submitted.blade.php,company_verification_submitted.blade.php,.php,0,admin
viewstemplate/emails/admin/new-user.blade.php,new-user.blade.php,.php,1205,admin
viewstemplate/emails/company_verification_status.blade.php,company_verification_status.blade.php,.php,345,admin
viewstemplate/errors/admin-404.blade.php,admin-404.blade.php,.php,0,admin
viewstemplate/frontend/company-dashboard/verification/index.blade.php,index.blade.php,.php,0,admin
viewstemplate/livewire/account/personas/verification-wizard.blade.php,verification-wizard.blade.php,.php,17474,admin
viewstemplate/livewire/admin/ad-review-console.blade.php,ad-review-console.blade.php,.php,7191,admin
viewstemplate/livewire/admin/revenue-ops-center.blade.php,revenue-ops-center.blade.php,.php,6489,admin
viewstemplate/livewire/admin/trust-safety-dashboard.blade.php,trust-safety-dashboard.blade.php,.php,5655,admin
viewstemplate/livewire/admin/verification-hub.blade.php,verification-hub.blade.php,.php,4512,admin
viewstemplate/livewire/admin/women-verification/queue-table.blade.php,queue-table.blade.php,.php,16665,admin
viewstemplate/livewire/agents/verification-assistant.blade.php,verification-assistant.blade.php,.php,2837,admin
viewstemplate/livewire/agents/verification-wizard.blade.php,verification-wizard.blade.php,.php,27012,admin
viewstemplate/women/real-estate/listings/verification-required.blade.php,verification-required.blade.php,.php,2374,admin
code/app/Console/Commands/WomenRealEstate/ClearListingMetricsCache.php,ClearListingMetricsCache.php,.php,915,marketplace
code/app/Enums/WomenRealEstate/ListingAudience.php,ListingAudience.php,.php,322,marketplace
code/app/Enums/WomenRealEstate/ListingIntent.php,ListingIntent.php,.php,274,marketplace
code/app/Events/WomenRealEstate/WomenListingPublished.php,WomenListingPublished.php,.php,456,marketplace
code/app/Http/Controllers/Api/V1/RentalListingController.php,RentalListingController.php,.php,12164,marketplace
code/app/Http/Controllers/Api/WomenRealEstate/WomenListingController.php,WomenListingController.php,.php,8238,marketplace
code/app/Http/Controllers/Api/WomenRealEstate/WomenListingMediaController.php,WomenListingMediaController.php,.php,3400,marketplace
code/app/Http/Controllers/Api/WomenRealEstate/WomenListingPartnerIntentionController.php,WomenListingPartnerIntentionController.php,.php,4441,marketplace
code/app/Http/Controllers/Api/WomenRealEstate/WomenRentalListingController.php,WomenRentalListingController.php,.php,4247,marketplace
code/app/Http/Controllers/Automotive/VehicleMarketplaceController.php,VehicleMarketplaceController.php,.php,2072,marketplace
code/app/Http/Controllers/Frontend/AutomotiveMarketplaceController.php,AutomotiveMarketplaceController.php,.php,1643,marketplace
code/app/Http/Controllers/Women/MarketplaceController.php,MarketplaceController.php,.php,15386,marketplace
code/app/Http/Controllers/WomenRealEstate/HousingListingController.php,HousingListingController.php,.php,38151,marketplace
code/app/Http/Controllers/WomenRealEstate/ListingPartnershipIntentionController.php,ListingPartnershipIntentionController.php,.php,3201,marketplace
code/app/Http/Requests/WomenRealEstate/WomenListingIndexRequest.php,WomenListingIndexRequest.php,.php,1735,marketplace
code/app/Http/Requests/WomenRealEstate/WomenListingMediaReorderRequest.php,WomenListingMediaReorderRequest.php,.php,275,marketplace
code/app/Http/Requests/WomenRealEstate/WomenListingMediaStoreRequest.php,WomenListingMediaStoreRequest.php,.php,770,marketplace
code/app/Http/Requests/WomenRealEstate/WomenListingMediaUpdateRequest.php,WomenListingMediaUpdateRequest.php,.php,307,marketplace
